dataset,split,class,filename,filepath,width,height,mode,aspect_ratio,pixel_std,issues
skin,train,Basal Cell Carcinoma,PAT_609_1159_942.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_609_1159_942.png,300,300,RGBA,1.0,28.49,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_613_1164_827.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_613_1164_827.png,300,300,RGBA,1.0,20.0,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_618_1174_596.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_618_1174_596.png,300,300,RGBA,1.0,15.1,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_620_1176_980.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_620_1176_980.png,300,300,RGBA,1.0,20.27,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_626_1186_898.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_626_1186_898.png,300,300,RGBA,1.0,22.78,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_626_1187_34.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_626_1187_34.png,300,300,RGBA,1.0,25.52,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_631_1207_982.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_631_1207_982.png,300,300,RGBA,1.0,30.34,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_631_1227_585.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_631_1227_585.png,300,300,RGBA,1.0,29.78,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_636_1204_521.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_636_1204_521.png,300,300,RGBA,1.0,12.66,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_636_1204_666.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_636_1204_666.png,300,300,RGBA,1.0,18.86,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_1075_331.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_1075_331.png,300,300,RGBA,1.0,23.48,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_1075_498.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_1075_498.png,300,300,RGBA,1.0,29.14,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_98_127.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_98_127.png,300,300,RGBA,1.0,15.01,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_98_187.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_98_187.png,300,300,RGBA,1.0,12.73,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_99_189.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_99_189.png,300,300,RGBA,1.0,11.93,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_63_99_736.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_63_99_736.png,300,300,RGBA,1.0,16.93,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1222_140.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1222_140.png,300,300,RGBA,1.0,19.31,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1222_860.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1222_860.png,300,300,RGBA,1.0,25.37,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1223_443.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1223_443.png,300,300,RGBA,1.0,15.89,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1224_768.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1224_768.png,300,300,RGBA,1.0,25.12,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1300_463.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1300_463.png,300,300,RGBA,1.0,17.31,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_645_1500_364.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_645_1500_364.png,300,300,RGBA,1.0,26.96,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_646_1225_590.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_646_1225_590.png,300,300,RGBA,1.0,25.19,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_650_1230_636.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_650_1230_636.png,300,300,RGBA,1.0,9.03,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_650_1241_329.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_650_1241_329.png,300,300,RGBA,1.0,25.45,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_657_1247_455.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_657_1247_455.png,300,300,RGBA,1.0,21.56,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_658_1266_149.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_658_1266_149.png,300,300,RGBA,1.0,14.31,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_660_1249_373.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_660_1249_373.png,300,300,RGBA,1.0,9.41,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_662_1251_380.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_662_1251_380.png,300,300,RGBA,1.0,38.93,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_662_1251_43.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_662_1251_43.png,300,300,RGBA,1.0,36.19,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_666_1268_870.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_666_1268_870.png,300,300,RGBA,1.0,9.21,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_666_1269_65.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_666_1269_65.png,300,300,RGBA,1.0,25.09,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_666_1271_645.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_666_1271_645.png,300,300,RGBA,1.0,6.15,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_667_1264_8.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_667_1264_8.png,300,300,RGBA,1.0,36.26,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_668_1259_681.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_668_1259_681.png,300,300,RGBA,1.0,7.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_669_1265_76.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_669_1265_76.png,300,300,RGBA,1.0,20.54,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_674_1277_9.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_674_1277_9.png,300,300,RGBA,1.0,16.01,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_677_1348_51.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_677_1348_51.png,300,300,RGBA,1.0,20.44,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_677_1348_657.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_677_1348_657.png,300,300,RGBA,1.0,13.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_678_1287_652.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_678_1287_652.png,300,300,RGBA,1.0,24.66,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_681_1299_458.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_681_1299_458.png,300,300,RGBA,1.0,30.59,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_684_1302_588.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_684_1302_588.png,300,300,RGBA,1.0,14.97,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_684_1303_178.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_684_1303_178.png,300,300,RGBA,1.0,27.24,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_687_1304_898.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_687_1304_898.png,300,300,RGBA,1.0,30.33,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_688_1305_242.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_688_1305_242.png,300,300,RGBA,1.0,12.02,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_68_105_871.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_68_105_871.png,300,300,RGBA,1.0,31.58,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_690_1309_154.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_690_1309_154.png,300,300,RGBA,1.0,20.23,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_690_1309_217.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_690_1309_217.png,300,300,RGBA,1.0,20.19,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_690_1309_981.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_690_1309_981.png,300,300,RGBA,1.0,27.54,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_691_1311_686.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_691_1311_686.png,300,300,RGBA,1.0,15.39,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_692_1308_364.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_692_1308_364.png,300,300,RGBA,1.0,32.77,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_695_1314_822.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_695_1314_822.png,300,300,RGBA,1.0,26.35,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_697_1317_892.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_697_1317_892.png,300,300,RGBA,1.0,13.8,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_699_1320_901.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_699_1320_901.png,300,300,RGBA,1.0,21.19,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_703_1329_112.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_703_1329_112.png,300,300,RGBA,1.0,23.11,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_711_1334_480.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_711_1334_480.png,300,300,RGBA,1.0,25.54,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_718_1358_919.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_718_1358_919.png,300,300,RGBA,1.0,15.7,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_720_1362_700.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_720_1362_700.png,300,300,RGBA,1.0,10.58,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_721_1365_142.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_721_1365_142.png,300,300,RGBA,1.0,17.84,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_723_1396_338.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_723_1396_338.png,300,300,RGBA,1.0,13.18,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_724_1369_896.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_724_1369_896.png,300,300,RGBA,1.0,11.07,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_727_1373_718.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_727_1373_718.png,300,300,RGBA,1.0,30.15,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_728_1381_63.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_728_1381_63.png,300,300,RGBA,1.0,28.29,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_730_1383_535.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_730_1383_535.png,300,300,RGBA,1.0,26.93,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_730_1385_585.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_730_1385_585.png,300,300,RGBA,1.0,11.25,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_734_1390_631.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_734_1390_631.png,300,300,RGBA,1.0,45.42,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_736_1392_562.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_736_1392_562.png,300,300,RGBA,1.0,18.75,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_737_1394_936.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_737_1394_936.png,300,300,RGBA,1.0,15.9,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_73_111_435.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_73_111_435.png,300,300,RGBA,1.0,39.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_73_111_609.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_73_111_609.png,300,300,RGBA,1.0,40.61,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_741_1401_619.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_741_1401_619.png,300,300,RGBA,1.0,26.28,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_744_1404_951.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_744_1404_951.png,300,300,RGBA,1.0,31.02,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_744_1405_742.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_744_1405_742.png,300,300,RGBA,1.0,17.92,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_747_1408_427.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_747_1408_427.png,300,300,RGBA,1.0,15.1,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_747_1408_742.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_747_1408_742.png,300,300,RGBA,1.0,20.11,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_74_112_729.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_74_112_729.png,300,300,RGBA,1.0,47.16,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_752_1426_714.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_752_1426_714.png,300,300,RGBA,1.0,14.12,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_753_1428_451.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_753_1428_451.png,300,300,RGBA,1.0,45.61,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_758_1441_891.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_758_1441_891.png,300,300,RGBA,1.0,12.68,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_75_114_73.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_75_114_73.png,300,300,RGBA,1.0,15.07,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_761_1435_561.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_761_1435_561.png,300,300,RGBA,1.0,22.98,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_767_1501_691.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_767_1501_691.png,300,300,RGBA,1.0,17.05,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_768_1450_402.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_768_1450_402.png,300,300,RGBA,1.0,21.48,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_771_1490_334.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_771_1490_334.png,300,300,RGBA,1.0,17.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_771_1491_390.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_771_1491_390.png,300,300,RGBA,1.0,19.42,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_773_1459_554.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_773_1459_554.png,300,300,RGBA,1.0,13.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_774_1462_821.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_774_1462_821.png,300,300,RGBA,1.0,12.5,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_775_1463_616.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_775_1463_616.png,300,300,RGBA,1.0,22.26,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_778_1471_835.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_778_1471_835.png,300,300,RGBA,1.0,10.55,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_779_1472_741.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_779_1472_741.png,300,300,RGBA,1.0,13.69,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_782_1494_418.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_782_1494_418.png,300,300,RGBA,1.0,25.02,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_785_1479_108.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_785_1479_108.png,300,300,RGBA,1.0,35.51,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_786_1480_914.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_786_1480_914.png,300,300,RGBA,1.0,20.13,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_789_1483_793.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_789_1483_793.png,300,300,RGBA,1.0,16.21,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_78_118_685.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_78_118_685.png,300,300,RGBA,1.0,12.6,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_796_1509_400.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_796_1509_400.png,300,300,RGBA,1.0,23.21,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_796_1509_459.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_796_1509_459.png,300,300,RGBA,1.0,37.33,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_796_1510_361.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_796_1510_361.png,300,300,RGBA,1.0,30.43,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_797_1511_805.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_797_1511_805.png,300,300,RGBA,1.0,41.83,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_79_120_532.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_79_120_532.png,300,300,RGBA,1.0,6.96,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_79_120_739.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_79_120_739.png,300,300,RGBA,1.0,11.69,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_803_1522_907.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_803_1522_907.png,300,300,RGBA,1.0,15.89,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_806_1520_60.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_806_1520_60.png,300,300,RGBA,1.0,16.73,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_810_1526_639.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_810_1526_639.png,300,300,RGBA,1.0,22.09,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_812_1625_430.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_812_1625_430.png,300,300,RGBA,1.0,19.71,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_813_1619_543.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_813_1619_543.png,300,300,RGBA,1.0,17.57,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_814_1532_265.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_814_1532_265.png,300,300,RGBA,1.0,33.96,Non-RGB mode (RGBA)
skin,train,Basal Cell Carcinoma,PAT_814_1532_545.png,E:\Mega project\MedvisionAi-\ML-Model\data\Train\FYP skin disease Dataset\Basal Cell Carcinoma\PAT_814_1532_545.png,300,300,RGBA,1.0,20.8,Non-RGB mode (RGBA)
